t=log(T)  r=log(rho)    log(R)    G=log(ross)    dG/dt       dG/dr
   6.500E+00  -6.100E+00  -7.600E+00   9.999E+00   9.999E+00   9.999E+00
   6.500E+00  -6.000E+00  -7.500E+00  -4.713E-01  -9.284E-03  -1.853E-04
   6.500E+00  -5.900E+00  -7.400E+00  -4.713E-01  -1.066E-02   5.163E-05
   6.500E+00  -5.800E+00  -7.300E+00  -4.713E-01  -1.174E-02   3.128E-04
   6.500E+00  -5.700E+00  -7.200E+00  -4.712E-01  -1.260E-02   5.982E-04
   6.500E+00  -5.600E+00  -7.100E+00  -4.711E-01  -1.328E-02   9.077E-04
   6.500E+00  -5.500E+00  -7.000E+00  -4.710E-01  -1.387E-02   1.242E-03
   6.500E+00  -5.400E+00  -6.900E+00  -4.709E-01  -1.443E-02   1.600E-03
   6.500E+00  -5.300E+00  -6.800E+00  -4.707E-01  -1.515E-02   1.983E-03
   6.500E+00  -5.200E+00  -6.700E+00  -4.705E-01  -1.623E-02   2.390E-03
   6.500E+00  -5.100E+00  -6.600E+00  -4.702E-01  -1.786E-02   2.823E-03
   6.500E+00  -5.000E+00  -6.500E+00  -4.699E-01  -2.024E-02   3.279E-03
   6.500E+00  -4.900E+00  -6.400E+00  -4.696E-01  -2.350E-02   3.760E-03
   6.500E+00  -4.800E+00  -6.300E+00  -4.692E-01  -2.742E-02   4.264E-03
   6.500E+00  -4.700E+00  -6.200E+00  -4.687E-01  -3.173E-02   4.791E-03
   6.500E+00  -4.600E+00  -6.100E+00  -4.682E-01  -3.616E-02   5.342E-03
   6.500E+00  -4.500E+00  -6.000E+00  -4.677E-01  -4.044E-02   5.915E-03
   6.500E+00  -4.400E+00  -5.900E+00  -4.670E-01  -4.503E-02   6.719E-03
   6.500E+00  -4.300E+00  -5.800E+00  -4.663E-01  -5.092E-02   7.961E-03
   6.500E+00  -4.200E+00  -5.700E+00  -4.654E-01  -5.861E-02   9.640E-03
   6.600E+00  -5.800E+00  -7.600E+00   9.999E+00   9.999E+00   9.999E+00
   6.600E+00  -5.700E+00  -7.500E+00  -4.722E-01  -8.388E-03   4.303E-04
   6.600E+00  -5.600E+00  -7.400E+00  -4.721E-01  -8.396E-03   4.193E-04
   6.600E+00  -5.500E+00  -7.300E+00  -4.721E-01  -8.677E-03   4.444E-04
   6.600E+00  -5.400E+00  -7.200E+00  -4.720E-01  -9.227E-03   5.056E-04
   6.600E+00  -5.300E+00  -7.100E+00  -4.720E-01  -1.004E-02   6.029E-04
   6.600E+00  -5.200E+00  -7.000E+00  -4.719E-01  -1.111E-02   7.364E-04
   6.600E+00  -5.100E+00  -6.900E+00  -4.718E-01  -1.251E-02   9.330E-04
   6.600E+00  -5.000E+00  -6.800E+00  -4.717E-01  -1.426E-02   1.220E-03
   6.600E+00  -4.900E+00  -6.700E+00  -4.716E-01  -1.629E-02   1.597E-03
   6.600E+00  -4.800E+00  -6.600E+00  -4.714E-01  -1.852E-02   2.065E-03
   6.600E+00  -4.700E+00  -6.500E+00  -4.712E-01  -2.091E-02   2.623E-03
   6.600E+00  -4.600E+00  -6.400E+00  -4.709E-01  -2.312E-02   3.177E-03
   6.600E+00  -4.500E+00  -6.300E+00  -4.705E-01  -2.499E-02   3.631E-03
   6.600E+00  -4.400E+00  -6.200E+00  -4.701E-01  -2.668E-02   3.985E-03
   6.600E+00  -4.300E+00  -6.100E+00  -4.697E-01  -2.833E-02   4.239E-03
   6.600E+00  -4.200E+00  -6.000E+00  -4.693E-01  -3.011E-02   4.395E-03
   6.600E+00  -4.100E+00  -5.900E+00  -4.688E-01  -3.285E-02   4.691E-03
 
